SEQN,SDDSRVYR,RIDSTATR,RIAGENDR,RIDAGEYR,RIDAGEMN,RIDRETH1,RIDRETH3,RIDEXMON,RIDEXAGM,DMQMILIZ,DMQADFC,DMDBORN4,DMDCITZN,DMDYRSUS,DMDEDUC3,DMDEDUC2,DMDMARTL,RIDEXPRG,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANGA,DMDHHSIZ,DMDFMSIZ,DMDHHSZA,DMDHHSZB,DMDHHSZE,DMDHRGND,DMDHRAGE,DMDHRBR4,DMDHREDU,DMDHRMAR,DMDHSEDU,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA,INDHHIN2,INDFMIN2,INDFMPIR
75161.0,8.0,2.0,2.0,47.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,47.0,1.0,3.0,1.0,3.0,95624.260479,96968.662365,1.0,113.0,8.0,8.0,3.22
75162.0,8.0,2.0,1.0,54.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,54.0,1.0,5.0,1.0,5.0,113174.410861,113989.473778,1.0,114.0,12.0,12.0,
75164.0,8.0,2.0,2.0,42.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,5.397605346934028e-79,1.0,2.0,65.0,1.0,3.0,5.0,,44464.740545,46200.927476,2.0,106.0,10.0,10.0,2.6
75168.0,8.0,2.0,2.0,5.397605346934028e-79,3.0,3.0,3.0,2.0,4.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79,2.0,25.0,1.0,5.0,1.0,5.0,14261.16334,13779.554969,2.0,107.0,15.0,15.0,5.0
75172.0,8.0,2.0,2.0,5.397605346934028e-79,10.0,3.0,3.0,2.0,11.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,6.0,1.0,2.0,5.397605346934028e-79,2.0,26.0,1.0,3.0,1.0,2.0,10015.975492,9848.782363,1.0,113.0,3.0,3.0,0.35
75173.0,8.0,2.0,2.0,42.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,2.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,2.0,42.0,1.0,5.0,3.0,,22394.968435,23269.410769,2.0,108.0,14.0,14.0,5.0
75181.0,8.0,2.0,2.0,59.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,59.0,1.0,5.0,5.0,,27153.124199,29898.209882,1.0,104.0,9.0,9.0,5.0
75190.0,8.0,2.0,1.0,41.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,1.0,5.397605346934028e-79,1.0,41.0,1.0,4.0,1.0,4.0,98994.797869,101466.664794,1.0,114.0,7.0,7.0,1.49
75196.0,8.0,2.0,2.0,64.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,41.0,1.0,4.0,5.0,,88111.560425,87383.563964,2.0,113.0,15.0,15.0,5.0
75198.0,8.0,1.0,2.0,11.0,,3.0,3.0,,,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,5.397605346934028e-79,2.0,5.397605346934028e-79,2.0,46.0,1.0,5.0,3.0,,18157.493674,5.397605346934028e-79,1.0,110.0,2.0,2.0,0.41
75200.0,8.0,2.0,2.0,4.0,,3.0,3.0,2.0,60.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,2.0,5.397605346934028e-79,2.0,1.0,62.0,1.0,4.0,1.0,4.0,40509.833914,44765.9354,2.0,112.0,15.0,15.0,4.84
75201.0,8.0,2.0,1.0,11.0,,3.0,3.0,1.0,133.0,,,1.0,1.0,,4.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,5.397605346934028e-79,4.0,5.397605346934028e-79,1.0,38.0,,,6.0,,19718.352028,20353.768016,2.0,116.0,6.0,6.0,0.83
75206.0,8.0,2.0,1.0,9.0,,3.0,3.0,2.0,119.0,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,2.0,5.397605346934028e-79,2.0,22.0,1.0,4.0,6.0,,17813.90838,17996.34661,2.0,107.0,2.0,2.0,0.33
75212.0,8.0,2.0,1.0,55.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,53.0,1.0,4.0,1.0,4.0,90312.914645,91003.674395,2.0,107.0,9.0,9.0,4.04
75214.0,8.0,1.0,1.0,72.0,,3.0,3.0,,,1.0,2.0,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,72.0,1.0,3.0,1.0,3.0,11680.063327,5.397605346934028e-79,2.0,112.0,1.0,1.0,0.12
75216.0,8.0,2.0,1.0,54.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,1.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,54.0,1.0,1.0,5.0,,118058.737087,121995.575344,1.0,105.0,6.0,6.0,1.44
75217.0,8.0,2.0,1.0,54.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,59.0,1.0,4.0,3.0,,22232.599185,22013.559428,2.0,112.0,3.0,2.0,0.51
75221.0,8.0,2.0,1.0,44.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,44.0,1.0,3.0,5.0,,101720.456536,111136.476213,2.0,109.0,6.0,6.0,2.14
75223.0,8.0,2.0,2.0,69.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,69.0,1.0,3.0,1.0,3.0,98127.7155,104012.1516,2.0,116.0,14.0,14.0,5.0
75226.0,8.0,2.0,2.0,8.0,,3.0,3.0,2.0,98.0,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.397605346934028e-79,3.0,5.397605346934028e-79,2.0,34.0,1.0,3.0,1.0,3.0,11197.205824,11343.543737,2.0,105.0,4.0,4.0,0.54
75233.0,8.0,2.0,2.0,3.0,,3.0,3.0,2.0,42.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,1.0,1.0,5.397605346934028e-79,1.0,43.0,1.0,4.0,1.0,5.0,23243.148939,25685.153539,1.0,113.0,5.0,5.0,0.87
75234.0,8.0,2.0,2.0,14.0,,3.0,3.0,1.0,179.0,,,1.0,1.0,,8.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,1.0,5.397605346934028e-79,1.0,50.0,2.0,4.0,1.0,4.0,65218.54518,69148.020763,2.0,115.0,77.0,77.0,
75235.0,8.0,2.0,2.0,17.0,,3.0,3.0,1.0,212.0,2.0,,1.0,1.0,,11.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,5.397605346934028e-79,4.0,5.397605346934028e-79,1.0,36.0,1.0,3.0,1.0,5.0,66072.141618,67676.550196,2.0,109.0,10.0,10.0,2.15
75237.0,8.0,2.0,1.0,54.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,57.0,1.0,4.0,1.0,2.0,20762.20094,20557.647823,1.0,106.0,4.0,4.0,1.0
75242.0,8.0,2.0,1.0,7.0,,3.0,3.0,1.0,96.0,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,5.397605346934028e-79,1.0,5.397605346934028e-79,1.0,32.0,1.0,2.0,1.0,3.0,24022.570594,26027.911417,2.0,109.0,3.0,3.0,0.51
75243.0,8.0,1.0,1.0,58.0,,3.0,3.0,,,1.0,2.0,1.0,1.0,,,3.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,58.0,1.0,3.0,3.0,,59706.921117,5.397605346934028e-79,2.0,106.0,5.0,5.0,1.71
75245.0,8.0,2.0,2.0,5.397605346934028e-79,9.0,3.0,3.0,1.0,10.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,3.0,2.0,5.397605346934028e-79,2.0,31.0,1.0,3.0,1.0,4.0,6152.908534,6050.200212,1.0,112.0,4.0,4.0,0.4
75247.0,8.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,3.0,3.0,2.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,1.0,5.397605346934028e-79,2.0,1.0,64.0,1.0,9.0,1.0,3.0,20596.006214,20400.202299,2.0,113.0,12.0,12.0,
75249.0,8.0,2.0,2.0,23.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,30.0,,,1.0,4.0,39619.778665,40166.999755,1.0,109.0,5.0,5.0,1.23
75252.0,8.0,2.0,1.0,43.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,2.0,2.0,71.0,1.0,4.0,1.0,3.0,105564.632212,108109.365665,1.0,109.0,10.0,10.0,3.46
75258.0,8.0,2.0,1.0,20.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,2.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,50.0,1.0,4.0,1.0,,22166.491882,22422.981552,2.0,109.0,2.0,2.0,0.35
75259.0,8.0,2.0,2.0,80.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,80.0,1.0,4.0,1.0,4.0,56314.228133,58075.361011,2.0,109.0,5.0,5.0,1.27
75262.0,8.0,2.0,1.0,80.0,,3.0,3.0,2.0,,1.0,2.0,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,2.0,80.0,1.0,2.0,1.0,5.0,28511.946732,30082.493436,1.0,104.0,15.0,15.0,5.0
75264.0,8.0,2.0,2.0,80.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,80.0,1.0,3.0,2.0,,14622.538888,15365.760336,2.0,104.0,3.0,3.0,1.2
75265.0,8.0,2.0,2.0,16.0,,3.0,3.0,2.0,203.0,,,1.0,1.0,,10.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.397605346934028e-79,3.0,5.397605346934028e-79,1.0,53.0,2.0,5.0,1.0,5.0,19110.74323,20069.72936,1.0,104.0,6.0,6.0,1.11
75270.0,8.0,2.0,1.0,24.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,6.0,6.0,2.0,2.0,5.397605346934028e-79,1.0,24.0,1.0,2.0,1.0,2.0,20842.810761,21621.68599,1.0,110.0,5.0,5.0,0.73
75272.0,8.0,2.0,2.0,13.0,,3.0,3.0,2.0,163.0,,,1.0,1.0,,7.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,2.0,1.0,2.0,41.0,1.0,5.0,3.0,,52436.673854,53709.976751,1.0,105.0,13.0,13.0,
75273.0,8.0,2.0,1.0,75.0,,3.0,3.0,2.0,,1.0,2.0,1.0,1.0,,,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,75.0,1.0,3.0,2.0,,78088.059428,77590.343507,1.0,113.0,6.0,6.0,2.44
75277.0,8.0,2.0,1.0,70.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,70.0,1.0,4.0,1.0,4.0,20749.081686,20620.992017,2.0,107.0,4.0,4.0,1.08
75282.0,8.0,2.0,2.0,80.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,2.0,80.0,1.0,5.0,2.0,,45397.420109,46619.985809,2.0,108.0,7.0,7.0,2.8
75284.0,8.0,2.0,2.0,13.0,,3.0,3.0,2.0,167.0,,,1.0,1.0,,8.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0,5.397605346934028e-79,3.0,5.397605346934028e-79,2.0,46.0,1.0,3.0,3.0,,16423.586242,16822.394908,2.0,105.0,6.0,1.0,5.397605346934028e-79
75285.0,8.0,2.0,1.0,80.0,,3.0,3.0,2.0,,1.0,2.0,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,80.0,1.0,5.0,1.0,,10694.23839,11283.317803,1.0,114.0,3.0,3.0,0.81
75286.0,8.0,2.0,1.0,13.0,,3.0,3.0,2.0,163.0,,,1.0,1.0,,6.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,5.397605346934028e-79,4.0,5.397605346934028e-79,1.0,44.0,1.0,4.0,1.0,5.0,22881.402127,22860.238597,2.0,107.0,7.0,7.0,0.88
75288.0,8.0,2.0,1.0,19.0,,3.0,3.0,1.0,237.0,2.0,,1.0,1.0,,13.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,1.0,5.397605346934028e-79,2.0,50.0,1.0,5.0,1.0,4.0,84630.418172,84027.249541,2.0,109.0,7.0,7.0,1.51
75289.0,8.0,2.0,2.0,42.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,5.397605346934028e-79,5.397605346934028e-79,2.0,42.0,1.0,2.0,1.0,1.0,57033.72572,60028.587691,1.0,114.0,6.0,6.0,1.06
75294.0,8.0,2.0,2.0,11.0,,3.0,3.0,1.0,142.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,1.0,5.397605346934028e-79,1.0,40.0,1.0,4.0,1.0,4.0,73706.070582,82528.108866,2.0,111.0,7.0,7.0,2.02
75301.0,8.0,2.0,1.0,48.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,48.0,1.0,3.0,3.0,,30341.43992,32508.22075,1.0,113.0,1.0,1.0,0.12
75302.0,8.0,2.0,2.0,25.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,5.397605346934028e-79,5.397605346934028e-79,2.0,2.0,52.0,1.0,4.0,6.0,,48151.370423,49232.091018,2.0,105.0,10.0,10.0,2.13
75307.0,8.0,2.0,1.0,26.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,26.0,1.0,4.0,5.0,,69363.063882,69573.264331,2.0,113.0,10.0,8.0,4.2
75310.0,8.0,2.0,2.0,11.0,,3.0,3.0,2.0,141.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0,51.0,2.0,5.0,1.0,5.0,52928.884371,55556.473347,1.0,114.0,15.0,15.0,5.0
75313.0,8.0,2.0,1.0,1.0,19.0,3.0,3.0,2.0,19.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,28.0,1.0,5.0,1.0,4.0,26059.920604,26002.0547,1.0,107.0,15.0,15.0,5.0
75314.0,8.0,2.0,1.0,2.0,,3.0,3.0,2.0,36.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,1.0,2.0,5.397605346934028e-79,1.0,27.0,1.0,4.0,3.0,,20412.050006,20256.491796,2.0,109.0,6.0,6.0,1.09
75315.0,8.0,2.0,1.0,67.0,,3.0,3.0,1.0,,1.0,1.0,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,67.0,1.0,4.0,1.0,5.0,121183.281969,121661.147213,2.0,115.0,8.0,8.0,3.18
75325.0,8.0,2.0,1.0,64.0,,3.0,3.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,53.0,1.0,2.0,1.0,2.0,20871.929909,22395.838956,2.0,116.0,4.0,4.0,0.85
75328.0,8.0,2.0,1.0,24.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,24.0,1.0,4.0,5.0,,90245.717499,97392.707059,2.0,113.0,9.0,9.0,5.0
75329.0,8.0,2.0,2.0,43.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79,2.0,43.0,1.0,4.0,3.0,,95624.260479,98630.099037,1.0,113.0,5.0,5.0,1.02
75330.0,8.0,2.0,1.0,55.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,55.0,1.0,4.0,3.0,,96088.818387,103296.442331,2.0,116.0,5.0,5.0,1.89
75331.0,8.0,2.0,1.0,32.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,5.397605346934028e-79,1.0,32.0,1.0,3.0,6.0,,106819.654572,109650.89718,1.0,105.0,15.0,15.0,4.67
75332.0,8.0,2.0,2.0,28.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,28.0,1.0,4.0,6.0,,59625.507051,59904.945516,2.0,109.0,7.0,4.0,1.63
75338.0,8.0,2.0,2.0,77.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,73.0,1.0,4.0,1.0,5.0,51814.325208,52326.89763,1.0,109.0,14.0,14.0,5.0
75339.0,8.0,2.0,1.0,34.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,34.0,1.0,3.0,5.0,,68324.90003,73313.849879,1.0,111.0,6.0,6.0,2.35
75341.0,8.0,2.0,2.0,14.0,,3.0,3.0,2.0,176.0,,,1.0,1.0,,8.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.397605346934028e-79,3.0,5.397605346934028e-79,2.0,42.0,1.0,4.0,1.0,5.0,64420.854425,65985.165327,1.0,112.0,8.0,8.0,1.92
75342.0,8.0,2.0,1.0,73.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,5.0,5.0,5.397605346934028e-79,5.397605346934028e-79,3.0,1.0,72.0,1.0,2.0,1.0,2.0,51435.39666,52278.753921,2.0,113.0,15.0,15.0,4.48
75343.0,8.0,2.0,1.0,80.0,,3.0,3.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,80.0,1.0,2.0,1.0,2.0,38596.961709,39615.938246,2.0,109.0,5.0,5.0,1.34
75344.0,8.0,2.0,1.0,62.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,62.0,1.0,2.0,1.0,3.0,90352.414131,92319.510069,1.0,104.0,15.0,15.0,5.0
75346.0,8.0,2.0,1.0,41.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0,41.0,1.0,5.0,1.0,5.0,98711.148578,101175.932876,1.0,110.0,15.0,15.0,5.0
75350.0,8.0,2.0,2.0,80.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,2.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,80.0,1.0,2.0,2.0,,14622.538888,15365.760336,2.0,104.0,5.0,5.0,1.89
75355.0,8.0,2.0,2.0,6.0,,3.0,3.0,2.0,79.0,,,1.0,1.0,,5.397605346934028e-79,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,2.0,3.0,5.397605346934028e-79,2.0,29.0,1.0,4.0,1.0,4.0,20674.67068,20944.870962,1.0,109.0,7.0,7.0,1.07
75356.0,8.0,2.0,2.0,80.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,2.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,80.0,1.0,2.0,2.0,,52146.379455,54129.054526,2.0,116.0,13.0,13.0,
75357.0,8.0,1.0,2.0,1.0,14.0,3.0,3.0,,,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0,33.0,1.0,3.0,1.0,4.0,21281.099607,5.397605346934028e-79,2.0,110.0,10.0,10.0,2.93
75364.0,8.0,2.0,1.0,61.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,61.0,1.0,4.0,1.0,,120515.626784,124898.008034,1.0,105.0,15.0,15.0,5.0
75366.0,8.0,2.0,2.0,46.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,5.397605346934028e-79,2.0,2.0,1.0,66.0,1.0,4.0,1.0,4.0,23696.197283,23624.464844,2.0,109.0,7.0,7.0,1.08
75370.0,8.0,2.0,1.0,25.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,25.0,1.0,5.0,5.0,,90436.00364,92598.457261,2.0,105.0,7.0,7.0,3.0
75372.0,8.0,2.0,1.0,2.0,,3.0,3.0,1.0,26.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79,2.0,22.0,1.0,4.0,6.0,,28351.884863,30569.917911,2.0,116.0,7.0,7.0,2.12
